text,expected_label,predicted_label,confidence,correct,prob_joy,prob_sadness,prob_anger,prob_fear,prob_disgust
When I saw a dead body in the mortuary I became afraid and I was filled with fear.,fear,fear,0.6471246480941772,True,0.0617,0.2097,0.0438,0.6471,0.0168
"Before Uni started, I had to leave home and take up residence in Brisbane (the ""big smoke"") leaving home, my family, and moving to such a big place was quite intimidating at first, and I was anxious about it.",fear,fear,0.8309152722358704,True,0.0451,0.0648,0.0241,0.8309,0.0134
My mother was very angry with my little sister and told her to put her hands on the table in order to beat her hands up. She forced by means of her power.,disgust,anger,0.8469415307044983,False,0.0096,0.036,0.8469,0.0242,0.0622
"In a lift a drunken, fat and untidy man tried to make advances at me.",disgust,disgust,0.5406749248504639,True,0.0179,0.0468,0.2918,0.0681,0.5407
"When I had to eat scraps from a dust-bin, because of a bet.",disgust,anger,0.5269017219543457,False,0.0301,0.0674,0.5269,0.1484,0.165
The emotion came when a certain boy opened my locker without my knowledge.,anger,surprise,0.4514389932155609,False,0.1292,0.2256,0.0493,0.1046,0.0399
When my boyfriend once again told me that he loved me after a period in which he felt very depressive.,joy,sadness,0.6840142011642456,False,0.1173,0.684,0.0431,0.0443,0.0433
Someone signed up for a workshift at the co-op where I live and she did not want to work the switchboard. I became very angry. She had mentioned earlier that she wanted and needed the workshift to me so I did not sign up.,anger,anger,0.8903643488883972,True,0.0051,0.0327,0.8904,0.0235,0.0378
"A close friend first said he accepted an agreement, but later used that agreement as a reason for attacking me.",anger,disgust,0.4209071099758148,False,0.0271,0.0889,0.2909,0.0552,0.4209
"When I was caught by the police and was kept with a group of delinquents, which added to my fear of being shut up. I was afraid of the people near me and the future consequences.",fear,fear,0.857154905796051,True,0.0254,0.0652,0.0271,0.8572,0.0154
"The teacher of one course gave me 10 questions with sub-questions going from a to e for each question. She asked me to do all this in one and a half hours. It involved a lot of describing and explaining and even though I knew all the answers, I could not finish the work.",disgust,sadness,0.3181409239768982,False,0.304,0.3181,0.0619,0.1573,0.037
Watching a horror film.,fear,disgust,0.4907397925853729,False,0.0806,0.0406,0.0967,0.1856,0.4907
"My ex-boyfriend began to date my best friend. After they had been seeing each other, I found out that he had been sleeping with another girl, without my friend knowing, I told my friend what he had been doing behind her back.",anger,anger,0.3070763647556305,True,0.0817,0.1872,0.3071,0.086,0.1818
An hour before receiving the certificate results I was very frightened. When I saw others crying I felt very tense and as time went by my fear grew.,fear,fear,0.6770262718200684,True,0.0585,0.1824,0.0411,0.677,0.0175
"A time when, as part of my work, I was sent out actually sort of volunteered to run an errand for someone who had no authority to send me out and the address was very far especially on foot and turned out to be incorrect too. The whole trip was a waste.",anger,sadness,0.31656762957572937,False,0.0657,0.3166,0.1923,0.0627,0.1475
"When I was a child, one day while playing, I fell up to my waist in mud.",disgust,sadness,0.4060221314430237,False,0.2126,0.406,0.0597,0.2151,0.0435
Heated discussion with spouse concerning new house.,anger,disgust,0.6335645914077759,False,0.0346,0.0376,0.1649,0.0502,0.6336
My roommate messing up our room.,disgust,anger,0.44626113772392273,False,0.0114,0.0332,0.4463,0.0479,0.4367
This was the worst incident of my hostel life. I was insulted by a close friend of mine on the eve of the New year and it totally spoiled my New year's night.,anger,anger,0.6033210754394531,True,0.0078,0.0449,0.6033,0.021,0.2999
When my beloved uncle was shot dead by relatives.,sadness,sadness,0.33676251769065857,True,0.0513,0.3368,0.2034,0.1759,0.1273
A girl who also hires a room in the house where I live always tries to make a quarrel with everyone available she disgusts me.,disgust,disgust,0.7233245372772217,True,0.0067,0.025,0.2024,0.0248,0.7233
When I recently got a very positive answer from a clinic telling me that they would willingly assist and collect data for me for a clinical pilot study.,joy,joy,0.6970583200454712,True,0.6971,0.0795,0.0157,0.0318,0.0217
I was angry when my abilities of a singer were underestimated.,anger,anger,0.925879180431366,True,0.0058,0.0198,0.9259,0.0157,0.0242
"I was very sad when I got the XIIth standard results, when I got low marks as compared to my friend and I could not get admission to courses like medicine.",sadness,sadness,0.8967203497886658,True,0.0249,0.8967,0.0268,0.022,0.0143
"""Boy, you have been admitted to the medicine school and your uncle is coming back fron Canada next week,"" my father told me and it was a happy moment.",joy,joy,0.8458288311958313,True,0.8458,0.0667,0.0131,0.0228,0.0123
 I have not felt this emotion yet.,fear,surprise,0.41893091797828674,False,0.1665,0.1571,0.0447,0.1668,0.0459
Some people not cueing in the dining hall.,disgust,disgust,0.5869326591491699,True,0.0235,0.0337,0.1544,0.1334,0.5869
When my cat ran under a car and came home wounded. He could hardly walk. I didn't dare to go to a veterinarian because I was afraid he would kill him.,fear,fear,0.5380221605300903,True,0.06,0.1543,0.1138,0.538,0.0543
A group of youngsters dressed in fads talked foul language on a bus. They also insulted the pedestrians on the road and were impolite to the passengers of the bus.,disgust,disgust,0.8309531211853027,True,0.0081,0.0191,0.1123,0.0144,0.831
When I realized that the person I was courting hadn't been really by my side for a long time already. He had deceived me and I let him deceive me.,anger,sadness,0.4377362132072449,False,0.1569,0.4377,0.0924,0.0959,0.1025
When I found that my ability to do ordinary work was worse than my fellow mates.,sadness,sadness,0.6883687376976013,True,0.0775,0.6884,0.0562,0.0475,0.0569
I was watching a movie alone - it was a horror movie. The music was a deep pulsing type - not really music. And a light flashed on and off. It was in the complete darkness of a movie theatre that was almost empty.,fear,fear,0.24989356100559235,True,0.128,0.1185,0.1033,0.2499,0.1708
Misunderstood by friends.,anger,disgust,0.7685288190841675,False,0.0072,0.045,0.1093,0.0412,0.7685
I felt it when I saw our headmaster blushed ingratiating himself with high ranking officials.,disgust,surprise,0.521881103515625,False,0.1599,0.051,0.0518,0.0552,0.1601
"I was alone in my parents' house, having made plans to spend the afternoon with a lover (plans which the lover cancelled), watching a movie and considering my life and circumstances - pressures of examinations in particular.",sadness,sadness,0.38942351937294006,True,0.3231,0.3894,0.0338,0.1498,0.0329
I felt disgust when I saw a dead animal on the roadway.,disgust,disgust,0.8552601337432861,True,0.0145,0.0482,0.0506,0.0096,0.8553
"I was in a train when a woman started talking loudly and attracting everybody's attention. The worst thing was that she was discussing something, about which she knew nothing, with another person.",disgust,anger,0.3788861036300659,False,0.0164,0.0751,0.3789,0.2218,0.2529
I gave my mom a gift she wanted for years. I raflected her joy.,joy,joy,0.7027559876441956,True,0.7028,0.0569,0.0307,0.0292,0.0315
When my girlfriend of two years told me it was all over.,anger,sadness,0.2835712730884552,False,0.0659,0.2836,0.2171,0.0553,0.1305
When I first suffered from syphilis.,sadness,surprise,0.25323906540870667,False,0.085,0.2,0.0706,0.2015,0.1896
Doing anatomy alone for the first time.,fear,surprise,0.3380366265773773,False,0.3092,0.0447,0.0727,0.1022,0.1332
One night I and my friends went to the cemetery. We stopped the car in front of the wall and suddenly the grave digger appeared over the wall looking like a ghost. I was already afraid and almost died.,fear,fear,0.5461606979370117,True,0.1121,0.1844,0.0683,0.5462,0.0254
One night I was lying in my bed awake but I had my eyes closed. I saw figures with terrible faces and black frocks bending over me and touching me. I opened my eyes but I could still see them. I had the feeling that somebody was in the room. It was terrible. Only when I turned on the light I was able to go to sleep.,fear,sadness,0.27528202533721924,False,0.0958,0.2753,0.1859,0.1891,0.1098
Not winning a medal in the swimming contest.,sadness,disgust,0.4561378061771393,False,0.0528,0.0899,0.1294,0.121,0.4561
"When I was 9 years old, I got a cat, but after 3 days he died. I was very sad, because I had nursed him and taken him to the veterinary's - but in vain. Although I had had him only for a short time I had liked him very much.",sadness,sadness,0.5203888416290283,True,0.3279,0.5204,0.0273,0.0378,0.0328
"I had an implicit agreement with my sister about meeting her, however she had not understood the situation the same way so she did not turn up.",anger,sadness,0.4149988889694214,False,0.0962,0.415,0.0807,0.0931,0.0967
I broke a window of a neighbouring house and I feared my mother's judgement and action on what I had done.,fear,fear,0.4753323793411255,True,0.0754,0.3009,0.0952,0.4753,0.022
After the accident which I described in SHAME. I came to myself and saw how terrible everything looked like. I disgusted myself and everything I saw.,disgust,disgust,0.6310826539993286,True,0.0136,0.0867,0.2298,0.0169,0.6311
"I was jogging in the forest, in the central park area, when I saw a man hiding behind a tree. I got frigthened, turned around and ran out of the forest.",fear,joy,0.33997246623039246,False,0.34,0.1813,0.1329,0.1702,0.0564
"Yesterday, I was just about to cross the road when a country guy who was ahead of me spat out a mouthful of betel juice on the road. It was very windy and had I not checked my speed I would have had a very good shower of his saliva. Though I was not angry, I felt that these people were very indecent.",disgust,anger,0.7432435154914856,False,0.015,0.0931,0.7432,0.0333,0.0878
My boyfriend decided to make an end to our relationship.,sadness,sadness,0.5498796701431274,True,0.0466,0.5499,0.1254,0.0646,0.14
 When I do not get any co-operation from my friends/partners.,anger,fear,0.4654371440410614,False,0.0186,0.0899,0.266,0.4654,0.1314
When I was told that I had not been successful in getting the job I had been expecting. I was sure that I was sufficiently qualified.,sadness,joy,0.5623543858528137,False,0.5624,0.0588,0.0148,0.0416,0.0209
The stories about the way my grandmother treated my mother.,anger,disgust,0.4031660258769989,False,0.0626,0.055,0.205,0.1743,0.4032
I had a dream in which I was an African elephant.,fear,fear,0.3757788836956024,True,0.2905,0.0781,0.0785,0.3758,0.0693
To be kissed by soembody I didn't expect to.,disgust,surprise,0.9016551375389099,False,0.0221,0.0153,0.0199,0.0106,0.0304
"Once when I was playing table tennis I was already sure that I would win , but at last I lost the game.",anger,sadness,0.37724560499191284,False,0.2741,0.3772,0.0659,0.159,0.0348
The lift of Stockholm central station stank of vomit and urine.,disgust,disgust,0.8056545257568359,True,0.0155,0.0321,0.0889,0.0312,0.8057
When I learnt that a friend of mine had talked about me to another friend and had said wrong things about my abilities and attitudes. I was very angry.,anger,anger,0.9143509864807129,True,0.005,0.0271,0.9144,0.0172,0.0276
"The week before I entered to army, when we were being selected. During 5 days I had to pass 10 hours a day waiting for the answer, which at last was the worst. The fear of being convoked, of hearing the fated phrase, was constant.",fear,fear,0.5138206481933594,True,0.0685,0.1725,0.1356,0.5138,0.056
 Do not remember any incident.,disgust,disgust,0.286123663187027,True,0.0471,0.0758,0.1139,0.2309,0.2861
My dog died of a cerebral tumor.,sadness,anger,0.36102718114852905,False,0.0364,0.2187,0.361,0.1149,0.1936
When my brother gave me a watch.,joy,fear,0.22364242374897003,False,0.1288,0.0574,0.2142,0.2236,0.1953
"When I finished my exams after 12th Grade, I was worried about getting a T.E. Score high enough for Physiotherapy. When I found that I had been accepted I was ecstatic, or more appropriately, could jump for joy.",joy,joy,0.8683465719223022,True,0.8683,0.0316,0.0109,0.0255,0.0073
When I found my baby whipped by my Auntie. I was really sad and up to this moment my sadness is still on.,sadness,sadness,0.7761465311050415,True,0.0674,0.7761,0.0524,0.0444,0.0295
The first time that I saw a dead person. This was when I started my gross anatomy practicals.,fear,surprise,0.3389905095100403,False,0.2135,0.1136,0.091,0.117,0.1259
When I was told that I had no right to control my lover.,disgust,disgust,0.30627569556236267,True,0.0377,0.0948,0.2506,0.0437,0.3063
I wrote an assignment and was given less marks than a friend with whom I had previously discussed the assignment.,anger,sadness,0.5758879780769348,False,0.1821,0.5759,0.0309,0.0798,0.0501
It happened that I was alone - with no contacts with friends.,sadness,sadness,0.5578411817550659,True,0.1139,0.5578,0.0339,0.0973,0.0324
After a difficult exam. When I had not hoped to take it and had got a high mark. When you present someone with something and he feels glad.,joy,fear,0.39664289355278015,False,0.2938,0.0851,0.0413,0.3966,0.0594
I was very angry one day when my husband ignored me and slept on a separate bed. He had no reasons to doubt me or to neglect me and I had never imagined that he could do such a thing.,anger,anger,0.8983238339424133,True,0.0061,0.0355,0.8983,0.0161,0.0323
"Seeing a friend ""making love"" to a high school girl. I accidentally was dragged into this room where the happenings had occurred. I was disgusted at the reality.",disgust,disgust,0.8365335464477539,True,0.0077,0.0286,0.09,0.011,0.8365
 The same as in guilt.,sadness,disgust,0.25577300786972046,False,0.0811,0.2348,0.0599,0.1709,0.2558
When I was reading a book. It had nothing to do with the book itself but with the disagreable smell of the pages of the book.,disgust,disgust,0.8153670430183411,True,0.0123,0.0395,0.0864,0.0175,0.8154
When I got home I found that the electrical supply had been disconnected despite my having paid ZESCO the full bill a few days earlier.,anger,sadness,0.46620315313339233,False,0.1858,0.4662,0.0664,0.0733,0.0485
A friend of mine travelled very far. I miss her but feel joy too because fer life is taking the right direction as she wants. So I feel joy for her mainly.,joy,joy,0.8113543391227722,True,0.8114,0.087,0.0153,0.0446,0.0105
I felt sad when a thief stole all the clothes from my friend's cupboard at school (boarding).,sadness,sadness,0.9041159152984619,True,0.0254,0.9041,0.0207,0.0221,0.0134
"Waiting for a bus not coming for a long time, and the bus drivers were having a long lunch.",disgust,fear,0.4344600737094879,False,0.108,0.0794,0.1768,0.4345,0.1331
I received a letter from my college telling me that I would not be allowed to sit for the exams because of my low attendance in class and the bad experience in the terminal exams.,fear,sadness,0.6921074986457825,False,0.0724,0.6921,0.0592,0.1078,0.034
"When my elder brother, who had gone abroad to study for six years, came back home safe and in good health.",joy,joy,0.5120615363121033,True,0.5121,0.195,0.0288,0.0478,0.0306
I felt disgust when I saw a friend walking in stagnant water without putting on gum boots.,disgust,disgust,0.8546881079673767,True,0.0104,0.0438,0.0626,0.0094,0.8547
"When my brother got very low marks in the exams, I was very angry. I put my studies aside to help him, as every time my brother does badly at school, my family members blame me as well.",anger,anger,0.8849971890449524,True,0.0053,0.0502,0.885,0.0211,0.0301
Failing an examination.,sadness,disgust,0.5298306345939636,False,0.0203,0.0566,0.2384,0.0916,0.5298
When I had to walk home in the dark for the first time. ,fear,surprise,0.27156662940979004,False,0.1546,0.2062,0.1141,0.1521,0.1014
I was at the seaside and my brother disappeared for a couple of hours.,fear,sadness,0.6509354710578918,False,0.1223,0.6509,0.0548,0.1036,0.0279
I was scolded by my mother for no reason.,anger,anger,0.7039009928703308,True,0.0071,0.077,0.7039,0.0129,0.184
You told me psychology can help people to be happier.,joy,joy,0.7055588960647583,True,0.7056,0.14,0.0169,0.045,0.0313
Relative's death.,sadness,disgust,0.4293825328350067,False,0.023,0.1344,0.1887,0.1066,0.4294
People who discriminate other people disgust me.,disgust,disgust,0.9000585675239563,True,0.0085,0.0166,0.0406,0.0184,0.9001
"My brother and I were driving to Brisbane when he drove back onto the road, perhaps cutting off another car but not noticeable - this driver did his best to drive us off the road for about 1/2 an hour.",fear,surprise,0.3855459988117218,False,0.1548,0.098,0.1399,0.0867,0.135
"My 21st birthday celebration, when I cut the cake and received the presents.",joy,joy,0.6246237754821777,True,0.6246,0.0491,0.0516,0.0528,0.0494
I felt joy when my two twin sisters were born.,joy,joy,0.8950954675674438,True,0.8951,0.0419,0.0103,0.0176,0.0084
"After being depressed because of a very bad relationship, my first love called me and told me that he would always care for me no matter what I did.",joy,sadness,0.8029760122299194,False,0.0819,0.803,0.0379,0.031,0.0195
When I felt lack of aid from close friends.,sadness,sadness,0.7382999062538147,True,0.0456,0.7383,0.0805,0.071,0.0322
I went to visit a friend in hospital. He was going to be operated the next day. I was afraid that they would not let me in and I did not know what his reaction would be on seeing me.,fear,fear,0.8166871070861816,True,0.0301,0.0716,0.0348,0.8167,0.0157
"My best friend started moving out with my boyfriend. When I heard this my heart sank because I didn't expect that my own good friend could do such a thing, so I got angry.",anger,anger,0.8692666888237,True,0.0058,0.0441,0.8693,0.0197,0.0432
I felt dusgust with a self-iterested person who ruined the life of another by means of utterly unfair methods.,disgust,disgust,0.6035556197166443,True,0.0186,0.1972,0.1286,0.0152,0.6036
"I was in a dancing-tavern and the atmosphere was one of waiting for the end of the world. Suddenly people began dancing wildly, inspired by the band. An unbelievable experience : wonderful that even Finns sometimes flare up and forget to think ""what others are thinking of me"". It was delightful to dance to one's heart content.",joy,joy,0.7993683218955994,True,0.7994,0.0441,0.0183,0.045,0.0191
Crossing a street of several ways the cars began to move and I thought that I was going to be trampled.,fear,fear,0.6398453712463379,True,0.0854,0.0892,0.0356,0.6398,0.0488
"After having been ill, when I was coming back to the hostel, I felt very sad leaving home.",sadness,sadness,0.8834880590438843,True,0.0414,0.8835,0.0182,0.0237,0.0157
The day I encountered a queer mamba face to face in a chunk of leaves behind our house.,fear,surprise,0.3622211217880249,False,0.0904,0.0941,0.1602,0.0861,0.2069
"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal.",anger,disgust,0.4313000440597534,False,0.0847,0.0631,0.0798,0.1464,0.4313
I was driving and a deer suddenly appeared in front of the car when there was a lot of traffic behind me.,fear,fear,0.43611839413642883,True,0.1259,0.0798,0.0989,0.4361,0.067
"I wanted to go out to walk but I didn't know either where or with whom, suddenly an invitation appeared.",joy,surprise,0.35289743542671204,False,0.2657,0.1126,0.0355,0.183,0.0504
I experienced it when I was accepted at the Medical Higher Institute.,joy,joy,0.6673588752746582,True,0.6674,0.0676,0.0116,0.0384,0.0215
"Disagreements with mother. When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",anger,anger,0.5232842564582825,True,0.0171,0.2142,0.5233,0.1109,0.1095
"When I watched a report about El Salvador on TV, I saw people who had been murdered by terrible methods.",disgust,disgust,0.39427757263183594,True,0.0509,0.1227,0.1769,0.1504,0.3943
"A relative, whom I like very much, left for the United States.",sadness,sadness,0.40186354517936707,True,0.2529,0.4019,0.0379,0.0911,0.0637
When I fell crazily in love with a beautiful girl and she returned my love.,joy,joy,0.2751317322254181,True,0.2751,0.2715,0.1141,0.0594,0.0652
My girlfriend left the house in which we lived together a few months ago. This made me very sad.,sadness,sadness,0.8926586508750916,True,0.0213,0.8927,0.0278,0.0264,0.0165
Can think of no time that I have felt fear.,fear,fear,0.4095427989959717,True,0.1313,0.078,0.0496,0.4095,0.0584
Pictures of Nazi extermination camps on a T.V program.,disgust,disgust,0.5180076956748962,True,0.0636,0.0411,0.1465,0.1189,0.518
"That afternoon I received two messages informing me, one that my brother was in a coma in the U.T.H suffering (kidney disease) and two, that my uncle met with an accident on his way to the hospital á to see my brother.",sadness,sadness,0.48376819491386414,True,0.1175,0.4838,0.0635,0.225,0.0411
"When I heard that there had been some women raped at uni, just near where I usually park my car and walk by myself at night. Although I wasn't in danger it unnerved me for days and I was fearful whenever walking through the area.",fear,fear,0.5654460191726685,True,0.0952,0.2343,0.0263,0.5654,0.0407
When someone accuses me without reason and is not willing to listen to me.,anger,anger,0.4410797357559204,True,0.0084,0.0304,0.4411,0.1168,0.3773
The computer at school had left out my name along with four others and I had no rights for one year. So I was happy to find my name on the medical schhol list.,joy,joy,0.8931683897972107,True,0.8932,0.0438,0.0071,0.0177,0.0083
"Fear is an emotion that I experience very often. Naturally this is during exams and subsequently while waiting for the results. However there is one occassion when I was paralyzed with fear. This was when I was doing my M.A.-I, and we had a series of student lectures. I was one of the participants and my lecture happened to be the opening lecture. I had been confident all morning, about twenty minutes before the lecture, my confidence started failing me. I felt my heart go cold, my lips go dry and I was really paralyzed. This incident of fear is still fresh.",fear,joy,0.3271118700504303,False,0.3271,0.228,0.0273,0.246,0.0354
"I felt fear when once I was asleep and dreamed that I was dying asfixiated by a cardiac attack, I was afraid and woke up desperate. Altough I wasn't afraid of death I was afraid.",fear,fear,0.8072049617767334,True,0.0939,0.0385,0.0205,0.8072,0.0118
It was some years ago when one evening some people came home and told us my father was badly injured in an accident.,fear,sadness,0.35230180621147156,False,0.2359,0.3523,0.0661,0.1318,0.04
A very close friend of mine died. I read it in the newspaper. I didn't know what to do and thought about it the whole day.,sadness,sadness,0.3096697926521301,True,0.2303,0.3097,0.0476,0.2555,0.036
Saw some girls dressed up like Americans,disgust,disgust,0.4181591868400574,True,0.1055,0.0515,0.0819,0.1484,0.4182
"After a meeting ended we started talking about when we would have the next discussion ( I had many tests the coming week and could not have a meeting in between, I thought that they would understand this as they had always done). They did not understand my problem and thought that I should not have so many other activities. Their reaction made me burst into tears.",sadness,sadness,0.347092866897583,True,0.134,0.3471,0.0838,0.3255,0.0518
After a long time I saw my boy-friend again. ,joy,joy,0.6889563798904419,True,0.689,0.1195,0.0178,0.0498,0.0234
My father died. I was away at the time and did not know until two days after.,sadness,surprise,0.4433271586894989,False,0.0864,0.2202,0.1156,0.0732,0.0613
"Summer, heavy rain, storm - I was standing with my face stick to the window: the childhood, something was going away forever this summer, I was leaving my home, I was going to study in another town, for the first time I was leaving my parents, friends, I had to manage myself, a long and loved period of my life was over - I was crying.",sadness,sadness,0.3970680832862854,True,0.2546,0.3971,0.0435,0.2088,0.0324
"Attitude to some manners of dealing and some ""sanctioned"" relations.",anger,disgust,0.7666672468185425,False,0.0231,0.0217,0.0557,0.0326,0.7667
I could have been killed by a falling object.,fear,surprise,0.4073229730129242,False,0.1607,0.1478,0.1041,0.0912,0.0889
"A friend was unpunctual, we wanted to prepare ourselves for an examination.",anger,joy,0.35157331824302673,False,0.3516,0.3248,0.031,0.1141,0.0579
"In the student's union there was someone who took the photocopies of two large volumes. I asked him to let me take a few, he refused it for an acceptable reason. ",anger,disgust,0.30106425285339355,False,0.0586,0.1132,0.2313,0.1782,0.3011
When another fellow worker decided to leave the company. We had been very close and we would not be able to work with eachother any longer.,sadness,sadness,0.7927063703536987,True,0.0708,0.7927,0.0319,0.0397,0.029
This was when I found out that a cousin of mine had taken away my trousers without my consent.,anger,anger,0.29243382811546326,True,0.0578,0.1727,0.2924,0.0674,0.167
When my mother got a terrible beating from my father. It was so bad that she fainted and it was only then that my dad realized how bad it was.,disgust,sadness,0.5060001015663147,False,0.0528,0.506,0.1749,0.0699,0.068
"At the weekend I wanted to be absent from school because of a sports event, but my teacher refused to give me the day off because he didn't like me.",anger,anger,0.5307952165603638,True,0.0222,0.2399,0.5308,0.0871,0.0991
"When my husband lied to me, tricked me and when I had to leave my home.",sadness,anger,0.6317241191864014,False,0.0124,0.0622,0.6317,0.1405,0.1302
My parents do not like my friend and told me to stay away from him.,anger,anger,0.4455653131008148,True,0.0151,0.1637,0.4456,0.1428,0.21
As a result of breaking the indicator light as mentioned for guilt.,fear,disgust,0.3450533151626587,False,0.0296,0.1621,0.3281,0.046,0.3451
"Motorcycle accident with two people involved, running off the road. Broke an arm, only.",fear,disgust,0.3686005473136902,False,0.0378,0.0708,0.2636,0.1178,0.3686
As a child - having a dog - it getting a disease and dying.,sadness,sadness,0.41313841938972473,True,0.1122,0.4131,0.0925,0.2094,0.0902
"When I learnt that I had to repeat the first year, I found the solution immediately but was blocked by many difficulties.",sadness,sadness,0.685667097568512,True,0.1285,0.6857,0.0425,0.073,0.0208
"Once, during a performance I did not sing the way I had to.",anger,fear,0.34256690740585327,False,0.1518,0.1979,0.0684,0.3426,0.0794
When I met a friend that I hadn't seen for some time.,joy,sadness,0.36809515953063965,False,0.3044,0.3681,0.0345,0.0738,0.0407
"When in a car accident where car was total wipe off (wipe out, or write off).",fear,disgust,0.47793978452682495,False,0.0181,0.0565,0.2601,0.1427,0.4779
Succeeding in helping others.,joy,joy,0.8145269155502319,True,0.8145,0.0418,0.0175,0.0435,0.0253
"When people are eating unsavoury (smacking, belching, speaking with food in their mouth, etc.).",disgust,disgust,0.8278638124465942,True,0.0086,0.0206,0.0863,0.0376,0.8279
When programmes on violence or pornography are shown on T.V.,disgust,disgust,0.25782451033592224,True,0.1641,0.2068,0.0485,0.2515,0.2578
When the relationship with my girlfriend broke up.,sadness,sadness,0.3485398590564728,True,0.0296,0.3485,0.3033,0.0421,0.162
At a social event when none of the guests would help to serve food or clear tables. It was all beneath them.,disgust,disgust,0.5732780694961548,True,0.0298,0.0889,0.1776,0.029,0.5733
On the T.V I saw a news feature on South Africa. A policeman attacked a group of black people with a whip.,anger,disgust,0.476767897605896,False,0.045,0.05,0.2026,0.0715,0.4768
Saw people spitting in public.,disgust,disgust,0.6683314442634583,True,0.018,0.0298,0.1826,0.0573,0.6683
Disgust of drunkers and of blood.,disgust,disgust,0.9083810448646545,True,0.0092,0.0161,0.0355,0.0116,0.9084
I feel disgust with my first boyfriend who made fun of our love in an abominable way.,disgust,disgust,0.8758114576339722,True,0.0079,0.0314,0.0605,0.0106,0.8758
I once failed a test miserably and my friend did very well and someone made a nasty comment while comparing me to my friend.,anger,anger,0.5022085905075073,True,0.014,0.0923,0.5022,0.0244,0.3447
Getting back with my boyfriend after a year away - apart.,joy,joy,0.3931797444820404,True,0.3932,0.0783,0.1009,0.1389,0.1445
I was in a camp and went out for a walk at night on my own. I lost my way and spent several hours looking for the camp.,fear,sadness,0.5026440620422363,False,0.2192,0.5026,0.041,0.1671,0.0301
One day I was walking with my boyfriend. We met my ex-boyfriend and out of jealousy he started calling me names.,disgust,anger,0.5249072313308716,False,0.0373,0.0731,0.5249,0.0983,0.1963
When they told me that I had got a study grant.,joy,joy,0.4949692487716675,True,0.495,0.1389,0.0272,0.0527,0.0357
My boyfriend promised to take me to see a game of tennis and rang saying he was going to the pub with some of his friends instead.,anger,joy,0.28039515018463135,False,0.2804,0.1801,0.143,0.1658,0.0793
When my grandmother came to stay with us permanently as she is a very difficult person to stay with and when she started telling false stories about us to other people.,disgust,sadness,0.3209395110607147,False,0.0504,0.3209,0.2048,0.283,0.0957
"I was sitting on an electric swing, suddenly the machine went out of order while I was still in the upward position.",fear,anger,0.22912321984767914,False,0.1357,0.1729,0.2291,0.2052,0.074
The housing council asked the city to cut 40 linden trees so that the inhabitants of the lower floors would have a view to the sea.,anger,anger,0.23842264711856842,True,0.1169,0.105,0.2384,0.2355,0.1976
Finding out I am not good looking.,sadness,disgust,0.2840411961078644,False,0.0737,0.1205,0.1442,0.2542,0.284
A bad smelling cucumber.,disgust,disgust,0.8530057072639465,True,0.014,0.027,0.0572,0.0201,0.853
"One evening I was watching the news on TV. Again they were talking about the danger of war. Suddenly I imagined what it might mean for me, for my friends, for the people close to me. I felt it a very near and possible event.",fear,fear,0.3283604085445404,True,0.3038,0.1001,0.0441,0.3284,0.0437
"The day that the results of the college entrance examinations for the S. Paulo University were published and I didn't find my name on the list. Entering this University was my greatest wish, and the fact of not having succeded caused a great frustration, and not only sadness.",sadness,sadness,0.8444107174873352,True,0.0412,0.8444,0.0506,0.0268,0.0173
When my friend told me that he would come and meet me in a moment.,joy,joy,0.5230587720870972,True,0.5231,0.1708,0.0248,0.0707,0.0317
When I heard that my father had been involved in a car accident in Lusaka. This happened when he had gone to get the car which had been stolen in Lusaka.,sadness,fear,0.2872903645038605,False,0.0508,0.1331,0.2019,0.2873,0.1219
When the week for Exams came. I got afraid as to how I would tackle the questions.,fear,fear,0.8440013527870178,True,0.03,0.0841,0.0159,0.844,0.0092
When I learned that my parents were going abroad and leaving me alone for a few years.,joy,sadness,0.6478062272071838,False,0.0888,0.6478,0.063,0.0509,0.0359
When I watched a film about the problems of abandoned children (PIXOTE).,disgust,surprise,0.28945979475975037,False,0.1313,0.1306,0.0773,0.215,0.1563
When my grandfather died.,sadness,sadness,0.46166494488716125,True,0.0904,0.4617,0.0791,0.1219,0.0609
"My superior blamed me for some neglects at work in front of others. In fact, the task in question was not supposed to be done by me.",anger,sadness,0.3010557293891907,False,0.0421,0.3011,0.2507,0.0384,0.2649
Some colleagues decided to go out on a Saturday not inviting me to decide either the place nor the time.,sadness,joy,0.36226874589920044,False,0.3623,0.3361,0.0324,0.1308,0.0432
"In the traffic with a car, I nearly got crushed between a bus and a tram. The attention of other drivers saved me at the last moment.",fear,joy,0.2798821032047272,False,0.2799,0.2252,0.0666,0.1422,0.0306
Fear of punishment for having broken an item of value to my parents.,fear,fear,0.7577170133590698,True,0.0355,0.0947,0.0353,0.7577,0.0563
Today I did a lot better on my architecture project than I expected.,joy,joy,0.8578907251358032,True,0.8579,0.0457,0.0082,0.018,0.0108
My sister bkoke her leg.,sadness,surprise,0.3493674695491791,False,0.091,0.0526,0.189,0.0933,0.2247
After the interview for admission to the university and before the admission list was disclosed. I was scared that I would not be admitted and my fear lasted for quite some time. My fear disappeared only after the list was disclosed.,fear,fear,0.392190545797348,True,0.2036,0.1726,0.0658,0.3922,0.0435
